,1_org_0,1_org_1,1_org_2,1_org_3,1_org_4,1_org_5,1_org_6,1_org_7,1_org_8,1_org_9,1_org_10,1_sim_0,1_sim_1,1_sim_2,1_sim_3,1_sim_4,1_sim_5,1_sim_6,1_sim_7,1_sim_8,1_sim_9,2_org_0,2_org_1,2_org_2,2_org_3,2_org_4,2_org_5,2_org_6,2_org_7,2_org_8,2_org_9,2_sim_0,2_sim_1,2_sim_2,2_sim_3,2_sim_4,2_sim_5,2_sim_6,2_sim_7,2_sim_8,2_sim_9,2_sim_10,3_org_0,3_org_1,3_org_2,3_org_3,3_org_4,3_org_5,3_sim_0,3_sim_1,3_sim_2,3_sim_3,3_sim_4,3_sim_5,3_sim_6,3_sim_7,3_sim_8,3_sim_9,3_sim_10,3_sim_11,4_org_0,4_org_1,4_org_2,4_org_3,4_org_4,4_org_5,4_org_6,4_org_7,4_org_8,4_org_9,4_org_10,4_sim_0,4_sim_1,4_sim_2,4_sim_3,4_sim_4,4_sim_5,4_sim_6,4_sim_7,4_sim_8,4_sim_9,4_sim_10,4_sim_11,5_org_0,5_org_1,5_org_2,5_org_3,5_org_4,5_org_5,5_org_6,5_org_7,5_org_8,5_sim_0,5_sim_1,5_sim_2,5_sim_3,5_sim_4,5_sim_5,5_sim_6,5_sim_7,5_sim_8,6_org_0,6_org_1,6_org_2,6_org_3,6_org_4,6_org_5,6_org_6,6_sim_0,6_sim_1,6_sim_2,6_sim_3,6_sim_4,6_sim_5,6_sim_6,6_sim_7,6_sim_8,6_sim_9,6_sim_10,7_org_0,7_org_1,7_org_2,7_org_3,7_org_4,7_org_5,7_org_6,7_org_7,7_org_8,7_org_9,7_org_10,7_org_11,7_sim_0,7_sim_1,7_sim_2,7_sim_3,7_sim_4,7_sim_5,7_sim_6,7_sim_7,7_sim_8,7_sim_9
2_sim_2,0.9615672,0.90978974,0.9589105,0.9608115,0.93862396,0.97511715,0.9663874,0.8944764,0.94604695,0.96571994,0.9503765,0.89173317,0.95129216,0.9525646,0.9574261,0.9597944,0.95356464,0.940572,0.94115347,0.94510984,0.8833352,0.9803506,0.95611525,0.9169539,0.98420274,0.97729313,0.9653176,0.9709454,0.9423609,0.98339653,0.9740648,0.976966,0.9920263,0.9999998,0.9952194,0.9928086,0.9960061,0.9903261,0.97636855,0.95769894,0.990579,0.97005606,0.9190527,0.9215927,0.9075092,0.9149108,0.89253056,0.8547631,0.67784613,0.79002374,0.9143615,0.89999163,0.8402233,0.919663,0.9501388,0.8841708,0.91049886,0.9165151,0.94880325,0.9034299,0.9129152,0.97590494,0.9783325,0.9755194,0.9616429,0.9323374,0.96817875,0.9732288,0.98081607,0.9672112,0.959913,0.9310272,0.93717074,0.9575251,0.9741633,0.9546324,0.97014034,0.9698448,0.9740441,0.9532244,0.9742253,0.98203266,0.96540713,0.8656341,0.96176326,0.9688376,0.9524549,0.9643712,0.96211135,0.9674165,0.96319926,0.95210075,0.9480418,0.9685595,0.96228844,0.96587455,0.9686456,0.9648052,0.9779593,0.9665919,0.960215,0.93370795,0.9449969,0.93396735,0.936416,0.93543994,0.95377314,0.930159,0.94855434,0.95324886,0.9526658,0.9462304,0.951409,0.9717014,0.9309927,0.9578215,0.96193683,0.96222,0.95331585,0.94653463,0.97588044,0.9796078,0.98700935,0.9825302,0.9734564,0.9816891,0.98255634,0.98441947,0.9880831,0.9842414,0.96546996,0.94663465,0.97010815,0.9838209,0.9421812,0.9660728,0.98308647,0.9561839,0.95602256,0.97474724,0.9560429
2_sim_3,0.96694994,0.9210551,0.96266305,0.965163,0.9488884,0.9754548,0.9693552,0.90723896,0.95185673,0.96932673,0.9514203,0.89031184,0.9488567,0.9552113,0.9577646,0.9552213,0.9550067,0.94539803,0.9450959,0.9492035,0.88581586,0.9771621,0.95773375,0.92424333,0.9791442,0.9720299,0.9667134,0.9726818,0.949692,0.9795356,0.9691513,0.97830373,0.986377,0.9952194,0.9999999,0.99314225,0.9932636,0.99488795,0.9805895,0.9636291,0.9953841,0.97818017,0.9284997,0.93027484,0.92117214,0.92780745,0.90457267,0.8686311,0.6872753,0.80136955,0.9259695,0.91094196,0.85419995,0.93045795,0.959365,0.9005389,0.9200504,0.9276693,0.95581925,0.9149375,0.91387653,0.9743289,0.978498,0.97574013,0.9662298,0.938781,0.96963215,0.9750254,0.9797448,0.9664198,0.95831776,0.93292475,0.9376579,0.95349395,0.9718233,0.9570745,0.9698677,0.9672494,0.97310317,0.95557475,0.9741596,0.9806093,0.9654075,0.8596082,0.9547187,0.9637774,0.9465443,0.957907,0.9609672,0.96527684,0.9562302,0.9468556,0.9531428,0.967689,0.9651525,0.9674879,0.96915054,0.96635044,0.97682,0.9676192,0.962564,0.93566364,0.95118463,0.93973196,0.94011784,0.94230825,0.959096,0.9327651,0.95296454,0.9625116,0.9569671,0.9493691,0.9563161,0.9761106,0.9431261,0.96739477,0.9683169,0.96172345,0.95462245,0.9469187,0.9758983,0.9826036,0.98831075,0.982385,0.9774251,0.98553723,0.98508114,0.9872257,0.9903606,0.98495686,0.9650483,0.9558778,0.97639513,0.9893887,0.9528601,0.97087324,0.9875566,0.9672934,0.96684575,0.98242015,0.9618063
2_sim_4,0.9682402,0.91611207,0.95883805,0.9630991,0.9433199,0.973065,0.9669869,0.90394187,0.94725394,0.96508324,0.95289445,0.8917402,0.95116276,0.9538958,0.96201694,0.9573025,0.95268667,0.9445497,0.94281316,0.94747895,0.88801134,0.9816048,0.9646728,0.92076606,0.9818163,0.98035735,0.9742166,0.9753753,0.95118773,0.98437274,0.9767705,0.97995996,0.991369,0.9928086,0.99314225,0.99999976,0.9944891,0.99337363,0.9838848,0.95975125,0.9920496,0.97769606,0.9202106,0.91978264,0.91200316,0.91959935,0.8934072,0.8615427,0.6784186,0.79356486,0.9210462,0.9084722,0.85118073,0.9242883,0.9533621,0.8985441,0.9137975,0.9202759,0.94930077,0.91359866,0.9144113,0.97393215,0.97767425,0.97476983,0.9654937,0.93761295,0.9683573,0.97218764,0.9808149,0.9702227,0.96353745,0.9379897,0.9413755,0.95920944,0.97900665,0.9607314,0.97778356,0.9724518,0.9776199,0.9595115,0.9774117,0.9824412,0.96842957,0.865801,0.9619447,0.9692369,0.95740765,0.96515214,0.9616282,0.96908194,0.96518517,0.9564759,0.9575497,0.97129565,0.9687124,0.97208965,0.975473,0.9724299,0.9839143,0.973607,0.9682465,0.93755764,0.95841944,0.9447236,0.94466203,0.94705784,0.9642427,0.93640566,0.95356584,0.9640112,0.96011734,0.95167565,0.95928144,0.97763014,0.9410461,0.96653175,0.9679648,0.959985,0.95505035,0.9504776,0.9795613,0.9828037,0.987352,0.9831944,0.97929454,0.98464745,0.98495024,0.98879904,0.99139094,0.9811425,0.96859574,0.9592957,0.97399974,0.9891365,0.95036495,0.96961236,0.9874983,0.96385896,0.9630156,0.9797697,0.9619628
2_sim_5,0.96174574,0.9033985,0.9516933,0.9571352,0.93299437,0.9714843,0.9613565,0.89274967,0.9406456,0.96036196,0.9468419,0.8899417,0.9500161,0.94965476,0.9583025,0.95828986,0.9501988,0.9390804,0.9404954,0.93990016,0.88167185,0.983443,0.9609078,0.9139823,0.9856695,0.981756,0.97102356,0.97123307,0.94211054,0.98652244,0.9783003,0.97579587,0.99369776,0.9960061,0.9932636,0.9944891,0.9999998,0.99034035,0.9777355,0.9541576,0.9891852,0.9714785,0.91025674,0.91194487,0.90021646,0.90572256,0.8812845,0.84732974,0.6723521,0.7857726,0.91115963,0.895663,0.8395535,0.9140979,0.94572294,0.88452137,0.9025452,0.90942913,0.94301987,0.90326154,0.913303,0.9759983,0.97754997,0.9753505,0.96157444,0.93398184,0.9687206,0.97063386,0.98097587,0.96922517,0.96233475,0.9288233,0.9329915,0.95599663,0.97315514,0.9527191,0.9715834,0.968849,0.971584,0.95280683,0.97153896,0.9773447,0.9626571,0.86830413,0.96804047,0.97268414,0.959112,0.9683429,0.9603156,0.9682228,0.9679514,0.95887125,0.9472842,0.964676,0.9587899,0.96282,0.96663576,0.9628266,0.9783548,0.9638558,0.95966744,0.9309229,0.94952166,0.9372028,0.93775296,0.9384431,0.9560081,0.9319357,0.94900286,0.956496,0.95579475,0.94619465,0.9528099,0.975269,0.9303138,0.95823705,0.9649499,0.96191657,0.95258343,0.9455838,0.9762568,0.97818667,0.98456883,0.9805343,0.97336817,0.9795801,0.9798068,0.98477423,0.98856133,0.97920984,0.965665,0.9490849,0.96655023,0.983626,0.9395185,0.9650248,0.98203665,0.9531436,0.95484126,0.9735089,0.95729953
2_sim_6,0.96961355,0.9182499,0.9560571,0.9603596,0.9456084,0.96927345,0.96600777,0.9049505,0.9445238,0.96279436,0.9475335,0.88184285,0.9405744,0.94950867,0.9539726,0.94388175,0.94447696,0.9414903,0.94124115,0.9428849,0.8805877,0.98175806,0.96267927,0.9221108,0.97864735,0.9775473,0.9738724,0.97349554,0.9508394,0.9806508,0.97328013,0.9790844,0.9851944,0.9903261,0.99488795,0.99337363,0.99034035,1.0000002,0.9814624,0.95877355,0.99344605,0.9822304,0.9223337,0.9214541,0.9177632,0.9241484,0.897753,0.8664233,0.6812427,0.7999383,0.9224241,0.9105581,0.8532479,0.92548573,0.95654595,0.90218973,0.91324925,0.9223474,0.94900334,0.91447645,0.91183126,0.9721215,0.97576034,0.9735608,0.9629519,0.93916404,0.9706054,0.9730259,0.9794966,0.96810836,0.9603994,0.93150043,0.9341275,0.9490341,0.9681933,0.95507956,0.9708437,0.9639152,0.9690103,0.95322794,0.96798486,0.9768063,0.96193147,0.85943705,0.9581255,0.96770316,0.95270467,0.96197855,0.9641443,0.97073174,0.9624674,0.9535562,0.95508885,0.9630531,0.96333444,0.9664142,0.96754366,0.9679259,0.9781287,0.96717775,0.9652148,0.9301425,0.9547918,0.9441465,0.9393772,0.9439765,0.96225667,0.9346201,0.946676,0.96522695,0.95948297,0.9476664,0.9551625,0.9797923,0.9497049,0.969064,0.96813023,0.95260936,0.94916636,0.9482373,0.979136,0.9819908,0.98661005,0.98386884,0.9809586,0.98495144,0.98503685,0.9886832,0.99125576,0.98113656,0.9680503,0.9581969,0.9769194,0.9902396,0.950054,0.9694248,0.98778737,0.96570945,0.96898997,0.98420787,0.9653138
2_sim_7,0.98169255,0.95100117,0.97074986,0.9736259,0.96766996,0.9735389,0.9724963,0.94177336,0.9673331,0.9696707,0.9600376,0.93527013,0.97041094,0.97465646,0.98118764,0.966709,0.9728219,0.97340894,0.9695739,0.9715786,0.92622197,0.9747355,0.97598743,0.94927573,0.97531843,0.97297645,0.9807318,0.98751837,0.9818946,0.9796401,0.96782196,0.98208004,0.9697807,0.97636855,0.9805895,0.9838848,0.9777355,0.9814624,0.99999976,0.9846144,0.98610497,0.97550005,0.9432032,0.9421102,0.9423424,0.944623,0.9223299,0.8991685,0.7541342,0.84983104,0.9506279,0.9364165,0.9004487,0.95474374,0.9659778,0.9352468,0.9433673,0.9464116,0.95863354,0.9405029,0.94679654,0.97523195,0.9816177,0.97795886,0.9823402,0.966902,0.97508764,0.97734797,0.9778148,0.97283214,0.97136235,0.96727425,0.9683544,0.9762724,0.98259795,0.9841152,0.98434144,0.98244655,0.9836279,0.98354405,0.9849725,0.9788965,0.9717288,0.8853401,0.9516784,0.9604993,0.9512305,0.95900977,0.965229,0.96885616,0.9567684,0.9509673,0.97676957,0.9752166,0.9790649,0.9792874,0.9807468,0.9804852,0.98412883,0.9810368,0.97777796,0.9649415,0.9820014,0.97099435,0.96919155,0.97395414,0.984393,0.95672274,0.96963656,0.9792918,0.9737146,0.9679791,0.97207606,0.97856236,0.9556536,0.97633576,0.97831273,0.9656588,0.963657,0.9592836,0.97262466,0.9806452,0.98126423,0.97632265,0.979301,0.98510516,0.9859751,0.98708093,0.98768514,0.97747517,0.9666846,0.9781254,0.98254114,0.9861172,0.9761602,0.983489,0.98808324,0.9801159,0.97787106,0.98395216,0.9660729
2_sim_8,0.9705106,0.96570456,0.9766854,0.9739344,0.9765129,0.97015786,0.9683238,0.9535822,0.97713625,0.97046494,0.95224357,0.94730324,0.96880853,0.9713143,0.973604,0.96324027,0.9754414,0.9708725,0.96862745,0.97521746,0.93388605,0.9462792,0.9504514,0.952248,0.954646,0.94158435,0.9571739,0.97731566,0.9820918,0.9603114,0.94129825,0.97138095,0.94041467,0.95769894,0.9636291,0.95975125,0.9541576,0.95877355,0.9846144,1.0000002,0.9735381,0.9559787,0.95841527,0.95923483,0.9580103,0.95608866,0.94180244,0.9132577,0.7982974,0.87573445,0.95861065,0.944013,0.91554093,0.96564734,0.9669201,0.94268,0.96156806,0.95970213,0.9637408,0.94209075,0.9451119,0.96037966,0.96958566,0.9632486,0.97706103,0.9599974,0.95869654,0.96753895,0.95845544,0.95020866,0.9505196,0.9698619,0.97419274,0.9751582,0.97283405,0.9830923,0.9732826,0.9763477,0.9767853,0.98039496,0.98027956,0.967538,0.962142,0.87809783,0.920706,0.930859,0.9163457,0.9286381,0.94648385,0.9433458,0.92356956,0.9175484,0.9671236,0.96697974,0.97113365,0.96815366,0.9683441,0.9666455,0.96410376,0.9691261,0.96076083,0.9719317,0.9701295,0.9589369,0.96482253,0.9693196,0.97090316,0.9429437,0.9662952,0.965122,0.95686865,0.9621335,0.96384776,0.95905674,0.949361,0.96647215,0.96457326,0.9621657,0.95510155,0.9450038,0.94722295,0.9653293,0.96677387,0.9542885,0.9585557,0.9717791,0.97316253,0.9695668,0.96968174,0.96706927,0.94420344,0.9721769,0.97692823,0.97205085,0.978915,0.98082876,0.9754323,0.97942764,0.97086996,0.9737421,0.9520191
2_sim_9,0.973804,0.93867666,0.971987,0.9743428,0.96253145,0.9808353,0.9755529,0.9202528,0.9632908,0.9763657,0.95688146,0.9019353,0.95620304,0.96299934,0.9642537,0.95861924,0.9634765,0.9561497,0.95414996,0.96003276,0.8985521,0.97521865,0.96429586,0.93856907,0.9782892,0.9712658,0.97080505,0.9804016,0.9620322,0.9799267,0.96676683,0.9799377,0.9812859,0.990579,0.9953841,0.9920496,0.9891852,0.99344605,0.98610497,0.9735381,0.99999994,0.97897434,0.9383993,0.9405675,0.9343208,0.93940365,0.9192666,0.88445264,0.71294236,0.8217497,0.93972373,0.92522675,0.871515,0.9454334,0.9671824,0.9157038,0.9362656,0.94286513,0.964304,0.9274223,0.9210913,0.97458196,0.9798537,0.9768598,0.9718474,0.94664574,0.97040707,0.9773686,0.9788382,0.9663075,0.9593911,0.94482464,0.9489671,0.9609831,0.9761914,0.965523,0.9759209,0.972739,0.9773842,0.96412396,0.97849363,0.98159146,0.9675057,0.8624545,0.94963896,0.9593608,0.94229466,0.9547206,0.9624915,0.96494305,0.9526591,0.94374293,0.9617363,0.9724394,0.9735849,0.9745517,0.9748061,0.97375584,0.9804521,0.9747776,0.96859396,0.9474236,0.96046704,0.9487681,0.9481873,0.951068,0.96730936,0.93635637,0.95929754,0.9685072,0.96265495,0.9551332,0.961727,0.977275,0.94995797,0.97208846,0.97307754,0.962996,0.95741487,0.9498555,0.97830224,0.9868828,0.99123126,0.98390377,0.98168504,0.9905925,0.98952854,0.9891691,0.9917568,0.9878257,0.96744215,0.964972,0.9834639,0.99226993,0.96648234,0.9795239,0.99247265,0.9785425,0.9766692,0.987881,0.9659553
2_sim_10,0.9605603,0.92067134,0.9513989,0.9545998,0.94649434,0.95845556,0.95847344,0.93046546,0.9444648,0.9528357,0.9606747,0.89606744,0.9400263,0.9545677,0.95687383,0.93982595,0.9458879,0.94998664,0.94771993,0.9441353,0.91609836,0.9642161,0.9574383,0.93708724,0.9644089,0.96222824,0.9677634,0.97209793,0.95571667,0.967268,0.97560096,0.97468853,0.9657046,0.97005606,0.97818017,0.97769606,0.9714785,0.9822304,0.97550005,0.9559787,0.97897434,0.9999999,0.92804486,0.9236537,0.9261513,0.93081087,0.9068943,0.903937,0.7287196,0.8418226,0.93680775,0.93756735,0.897151,0.9369601,0.96035653,0.9335973,0.91923803,0.92603433,0.94719267,0.94768083,0.9226706,0.9601642,0.96420336,0.9611318,0.9577856,0.9434342,0.9644274,0.96335346,0.96429193,0.9605011,0.9603034,0.9318321,0.93194306,0.94122624,0.95806015,0.9559583,0.9644431,0.9556309,0.96046424,0.9625653,0.9648564,0.9706409,0.9771767,0.8804989,0.9432192,0.95152503,0.94440377,0.94783795,0.95112026,0.9580686,0.9483154,0.95651996,0.95461625,0.9502311,0.9536291,0.9576062,0.9552088,0.95976126,0.9641225,0.9547282,0.9759322,0.9365029,0.96201265,0.9612187,0.95781827,0.9594439,0.96655905,0.9651568,0.9533744,0.97140515,0.9700413,0.964618,0.96736765,0.972694,0.9513852,0.9668658,0.9713683,0.9537878,0.9719305,0.95231044,0.9646304,0.9698143,0.97154826,0.9696709,0.96777654,0.9741795,0.9740683,0.9755838,0.97848094,0.968168,0.97935855,0.9616915,0.97026294,0.9815642,0.951103,0.9640461,0.97799486,0.9638654,0.96838,0.9796082,0.9836099
3_org_0,0.936885,0.95961535,0.96974,0.95974874,0.969404,0.95617664,0.9654658,0.9670963,0.97603405,0.96302783,0.9464669,0.9123977,0.9300765,0.942767,0.93454635,0.9260971,0.947862,0.9473244,0.9452064,0.9552364,0.9205898,0.90196395,0.90908754,0.93994474,0.9142877,0.8967442,0.90884775,0.94499624,0.94701374,0.9124469,0.89955217,0.93900704,0.89066124,0.9190527,0.9284997,0.9202106,0.91025674,0.9223337,0.9432032,0.95841527,0.9383993,0.92804486,0.99999976,0.98644054,0.98526704,0.9856682,0.9781809,0.95132226,0.8166976,0.89255667,0.97160935,0.96595705,0.9215287,0.9679998,0.9745683,0.9518094,0.9762958,0.9752723,0.97687954,0.9531591,0.91090333,0.9146755,0.9243225,0.91675985,0.9332994,0.9160555,0.90820134,0.9232626,0.90808785,0.8985571,0.9004179,0.9348918,0.94696724,0.93690115,0.9390751,0.9474628,0.94118965,0.9389904,0.94647,0.9464141,0.9507276,0.9455054,0.9415368,0.84796995,0.8596318,0.87787473,0.8608955,0.87089366,0.90739596,0.89951193,0.86364704,0.8656846,0.9277724,0.9206812,0.92825556,0.92596245,0.923078,0.9230748,0.91338587,0.9295944,0.9240905,0.95516765,0.93542343,0.9343183,0.94015956,0.9365825,0.94414294,0.9235522,0.95049524,0.93779945,0.93082434,0.9469266,0.95259416,0.929196,0.9297623,0.94654584,0.937742,0.9456875,0.9426764,0.9171097,0.90268993,0.9267175,0.9354898,0.91748285,0.9151343,0.9366547,0.93573934,0.9272709,0.92846453,0.9399902,0.91420037,0.9470527,0.9538811,0.9436665,0.9596796,0.95671093,0.9425688,0.9652983,0.9552502,0.95493543,0.933838
3_org_1,0.9316262,0.96345794,0.9774057,0.96468496,0.97498107,0.9623443,0.9680921,0.9577721,0.98120034,0.97144127,0.9476373,0.9072534,0.93152344,0.9467208,0.93250024,0.9284965,0.9530304,0.94632304,0.9441738,0.9593631,0.9140894,0.8979181,0.9023295,0.9371672,0.91635275,0.8931469,0.8996977,0.9440941,0.94386303,0.9106658,0.89296794,0.92694116,0.8900479,0.9215927,0.93027484,0.91978264,0.91194487,0.9214541,0.9421102,0.95923483,0.9405675,0.9236537,0.98644054,0.9999999,0.9883623,0.98471016,0.9837872,0.949231,0.8051723,0.88078696,0.9702798,0.9626782,0.9065516,0.972113,0.97893846,0.9424182,0.9798978,0.98300016,0.9851645,0.9492178,0.9014325,0.91588193,0.9275389,0.9194733,0.9361439,0.9131478,0.9090537,0.9281836,0.91101265,0.8965042,0.8966373,0.9313341,0.9450227,0.9358838,0.93769616,0.94545096,0.9385657,0.9395045,0.9460801,0.9409567,0.94665366,0.9458591,0.9370401,0.8248322,0.8525896,0.8692874,0.8492347,0.86448014,0.9040003,0.89223814,0.85682434,0.85230243,0.9160856,0.9207442,0.92863643,0.9245645,0.9211904,0.92067766,0.910512,0.928282,0.9169556,0.95269525,0.9270512,0.9226897,0.92928493,0.9278676,0.93633646,0.9077577,0.9427774,0.9296336,0.91958094,0.93622816,0.9437693,0.9271575,0.92707807,0.9428762,0.9301865,0.93975997,0.937619,0.8998638,0.8982378,0.9282427,0.9402227,0.91758,0.91254234,0.9405947,0.94016516,0.9280883,0.9299495,0.94732404,0.90947294,0.934999,0.9529965,0.943874,0.9632224,0.9603381,0.944775,0.9695213,0.95861626,0.9552641,0.92663676
3_org_2,0.93153256,0.9648002,0.96702206,0.9569701,0.9716664,0.9499045,0.96162695,0.96585834,0.97352326,0.9574224,0.9359908,0.90434813,0.9225563,0.94149244,0.9290818,0.9155157,0.9438312,0.94555867,0.9412669,0.9514098,0.90977836,0.8929631,0.90398204,0.93922865,0.90499794,0.8865638,0.902914,0.9399979,0.94776547,0.90522915,0.8889932,0.9257784,0.8800934,0.9075092,0.92117214,0.91200316,0.90021646,0.9177632,0.9423424,0.9580103,0.9343208,0.9261513,0.98526704,0.9883623,1.0,0.9903805,0.9814867,0.9570261,0.8175744,0.8944271,0.9741651,0.9654195,0.9235207,0.9730297,0.9733305,0.95788735,0.9736583,0.97709775,0.97336364,0.95464456,0.90381813,0.90876377,0.92253095,0.91403306,0.9355319,0.9190314,0.90630025,0.92399526,0.9041115,0.89354,0.8937957,0.9291259,0.93956274,0.9282873,0.9284611,0.9438633,0.9341886,0.9320013,0.9361278,0.9427413,0.94115394,0.93563056,0.93084794,0.8202108,0.8461589,0.86476606,0.8475971,0.8577844,0.89779913,0.8879894,0.85154265,0.8503351,0.91940904,0.91139114,0.92305374,0.9206133,0.9162631,0.9178307,0.9056461,0.9223319,0.9170265,0.9497988,0.9367616,0.93127453,0.93238944,0.9356544,0.9439225,0.91307646,0.94386137,0.9411143,0.92511904,0.93783313,0.9471293,0.92874384,0.93788236,0.9473724,0.93409145,0.93298185,0.93290734,0.90157557,0.8952726,0.9250026,0.9308606,0.9125166,0.91393733,0.93695104,0.9345876,0.9239037,0.9240935,0.9366431,0.90529335,0.9446575,0.9531895,0.9403324,0.963531,0.95830256,0.93975276,0.9683552,0.96061504,0.95538324,0.92906225
3_org_3,0.94059914,0.9676614,0.9710208,0.96193635,0.974277,0.9523562,0.96680355,0.9613372,0.9723979,0.96224207,0.9437181,0.8939896,0.91624516,0.9381645,0.926517,0.91067517,0.9389789,0.944504,0.93788785,0.95336497,0.9110291,0.8965734,0.9146325,0.9385997,0.9039052,0.893976,0.9094032,0.9409251,0.94763947,0.90760446,0.8933406,0.92909855,0.88996017,0.9149108,0.92780745,0.91959935,0.90572256,0.9241484,0.944623,0.95608866,0.93940365,0.93081087,0.9856682,0.98471016,0.9903805,1.0,0.9834869,0.9592749,0.7972654,0.88145936,0.9758233,0.97127646,0.9200642,0.9706441,0.97860384,0.9568801,0.9762454,0.98168397,0.9783677,0.95827764,0.8996048,0.90948194,0.924472,0.91680276,0.9358351,0.9152533,0.906317,0.92735314,0.9089999,0.8983556,0.89869475,0.92714524,0.9386381,0.9262928,0.9331986,0.94320536,0.93430305,0.93090034,0.9395517,0.94230866,0.945709,0.944186,0.9381502,0.8245337,0.8537014,0.871364,0.8579041,0.8650279,0.9019247,0.8936306,0.8593841,0.85987574,0.9277328,0.924139,0.9342594,0.93108916,0.92756295,0.9303751,0.91636723,0.93368995,0.92998207,0.94964844,0.93474245,0.9306845,0.9336302,0.9346504,0.9428844,0.9164517,0.9428551,0.9412402,0.9281639,0.94081444,0.9441807,0.9298601,0.94360185,0.95351154,0.9330259,0.9286649,0.93597585,0.9063208,0.9052578,0.93038344,0.93385124,0.9194952,0.92193115,0.93979234,0.9391117,0.9287721,0.92912334,0.93816435,0.9129064,0.9449861,0.95706534,0.9460812,0.9617032,0.95791614,0.94602275,0.97185934,0.9643183,0.9583677,0.9347085
3_org_4,0.9222023,0.9680362,0.96240807,0.9548104,0.9721937,0.9407002,0.9527001,0.9577973,0.96637696,0.94886374,0.93474984,0.8938,0.9069469,0.9314888,0.91482913,0.90065765,0.9357246,0.9397441,0.93644315,0.94891524,0.9166534,0.86763865,0.8903703,0.9429434,0.88332325,0.8627058,0.8796935,0.92741334,0.93330085,0.880689,0.8632723,0.91023016,0.85985965,0.89253056,0.90457267,0.8934072,0.8812845,0.897753,0.9223299,0.94180244,0.9192666,0.9068943,0.9781809,0.9837872,0.9814867,0.9834869,0.99999994,0.9770564,0.8327445,0.90433437,0.9733527,0.9661193,0.922439,0.9731871,0.96968997,0.9525218,0.98061204,0.98376274,0.97268057,0.957765,0.89227194,0.88772404,0.90299886,0.8943841,0.91851026,0.9013711,0.88611573,0.9068426,0.8831239,0.8721977,0.87708545,0.9092305,0.92364085,0.90644497,0.90974176,0.9233725,0.9120978,0.9088864,0.91774815,0.9268248,0.9264587,0.92526084,0.91811603,0.81829774,0.8242904,0.84258044,0.8244101,0.8360514,0.8759328,0.864418,0.82983625,0.8288679,0.90401924,0.89760536,0.9100907,0.9062232,0.8983617,0.9016651,0.88738555,0.9072429,0.9049461,0.9408606,0.91181445,0.9160172,0.9203644,0.9170267,0.9246383,0.89754057,0.93257195,0.9184164,0.9096914,0.9274826,0.9317461,0.90948033,0.92845887,0.93550324,0.9173336,0.9200487,0.92442834,0.8915049,0.88118064,0.9088781,0.9150839,0.8983543,0.8952372,0.91943055,0.918852,0.9017869,0.90416694,0.92566323,0.8957078,0.9260476,0.9415042,0.92455816,0.9512471,0.94544506,0.92638993,0.95949763,0.9505223,0.94098914,0.91687
3_org_5,0.8995346,0.94613016,0.92792046,0.9234594,0.94707966,0.9022311,0.91898894,0.957634,0.93397206,0.90578747,0.9272863,0.8808938,0.87867785,0.9109618,0.8957001,0.86830723,0.9065255,0.92513466,0.92032707,0.92108643,0.93219566,0.8375111,0.8748022,0.93272847,0.8502022,0.8355901,0.8636886,0.9054035,0.91501236,0.84959054,0.849599,0.8898267,0.8294194,0.8547631,0.8686311,0.8615427,0.84732974,0.8664233,0.8991685,0.9132577,0.88445264,0.903937,0.95132226,0.949231,0.9570261,0.9592749,0.9770564,1.0,0.85685754,0.9282155,0.96241426,0.96773064,0.94616854,0.95526636,0.94755137,0.9608092,0.9570725,0.95687413,0.9404789,0.97547615,0.8862177,0.85566485,0.8713442,0.8628266,0.89098334,0.8879226,0.8627094,0.8773968,0.85125005,0.85066175,0.86483467,0.8848529,0.8952156,0.87443703,0.8773749,0.90160036,0.88558763,0.87744844,0.8853817,0.914491,0.90101177,0.8990873,0.911711,0.83364785,0.80369353,0.8195156,0.81291765,0.8142471,0.84914553,0.84145176,0.81187826,0.8283112,0.8876747,0.8663086,0.882276,0.8800721,0.8685651,0.8782992,0.859107,0.877938,0.9018692,0.91760874,0.8989379,0.914168,0.9163636,0.9124752,0.9098072,0.90958047,0.9154581,0.9069806,0.90348995,0.92421985,0.92164147,0.8867483,0.9192879,0.91790223,0.90208817,0.8974696,0.92461944,0.88527566,0.8559741,0.87679195,0.8787142,0.8696493,0.8675355,0.8876362,0.8868393,0.8702816,0.8734756,0.88869077,0.89471805,0.9098955,0.9131249,0.89747787,0.92239165,0.9152687,0.8981923,0.93112683,0.9272013,0.9162085,0.9228109
